ZCODE,the_geom,ZONE_TYPE,GlobalID,PUD_TYPE_N,PUD_TYPE,SHAPE_area,SHAPE_len
214,"MULTIPOLYGON (((-71.10103132265886 42.36737713506594, -71.10096690118148 42.367353202750316, -71.10090118792212 42.36732874454111, -71.1008327795248 42.36730331651326, -71.10076828453725 42.367279328948776, -71.1006973659059 42.367252959139975, -71.10062655817053 42.36722661711289, -71.1006018040139 42.36726151816997, -71.1000242617827 42.36704777811573, -71.1001289186557 42.36689411682222, -71.10026484806697 42.36669871690278, -71.10035637599371 42.366567127048256, -71.10041455623222 42.36648349754864, -71.10046515505256 42.36641087288461, -71.10060365619734 42.36621221602886, -71.10068603199664 42.36609406755446, -71.10075123056397 42.36600052867462, -71.1007890962442 42.36594599803236, -71.10106976274734 42.36554189073063, -71.10108879350886 42.36555186286482, -71.10194851631886 42.366064965823675, -71.10213870068762 42.36617302712172, -71.10255329043386 42.36642008302613, -71.1018844766981 42.36736211746021, -71.10135985625101 42.36715249133047, -71.10126797975508 42.3672867425102, -71.10116710563325 42.36742768540907, -71.10103132265886 42.36737713506594)))",B,{BFFB44C6-EE3A-42E4-8BDB-5D781234146F},,,260035.21635,2144.53020079
152,"MULTIPOLYGON (((-71.09531100197133 42.36738511331769, -71.09503404010415 42.36725557838314, -71.09503549079044 42.36725440353629, -71.09520470593563 42.3670239201932, -71.0954163195197 42.36710690481278, -71.09535914356793 42.36725801225838, -71.09531100197133 42.36738511331769)))",BA,{E78F1997-20A7-4248-8518-3AE5DC16BEAB},,,7570.9937,354.701897454
159,"MULTIPOLYGON (((-71.09484293793396 42.36688201233755, -71.0949082418704 42.366802389611856, -71.09501395514772 42.366658999503215, -71.09509297516615 42.366546550879505, -71.09508755640472 42.36653174120984, -71.09505791505524 42.366520386127945, -71.09486680141525 42.36644935490669, -71.0945055067699 42.366315048728, -71.09439238132009 42.36626970181427, -71.09428084169562 42.36622521104709, -71.09423629076964 42.36620768385862, -71.09439173496826 42.36600695379395, -71.09426205687501 42.36595205385344, -71.09420012429439 42.36603105698318, -71.09419373920596 42.36602848246049, -71.09407636922664 42.3659815561288, -71.09398002171118 42.36610689496941, -71.09375246962443 42.36601740278633, -71.09378345233148 42.36597539056902, -71.09390853898715 42.365805918772374, -71.0940765526775 42.36557817685218, -71.09413261905351 42.36550219901219, -71.09422380894664 42.365540389080365, -71.0947200221794 42.36574827398239, -71.09487845228874 42.3658146626195, -71.09498274297243 42.365858523589, -71.09545160977213 42.366055744293554, -71.09528605151694 42.36627043500087, -71.09522056687831 42.366355325945804, -71.09525647513765 42.36637038010712, -71.0952592906459 42.36637565864926, -71.09519300193234 42.36646474519071, -71.09513641740847 42.36654080402821, -71.09531690000239 42.36661363592855, -71.09523789263734 42.36671837388205, -71.09523046581158 42.36672822643581, -71.09505252031092 42.36696422213512, -71.09488634556804 42.366899041324885, -71.09484293793396 42.36688201233755)))",OS,{64C9F0E7-93DB-45B9-93D9-78640CE600E1},,,89603.7049,1819.43572481
156,"MULTIPOLYGON (((-71.09358517979149 42.3665928492542, -71.09291907169757 42.36612745747402, -71.09350151479399 42.366356672417446, -71.09365459652825 42.366149705933104, -71.09372473501432 42.36605492617527, -71.09375246962443 42.36601740278633, -71.09398002171118 42.36610689496941, -71.09423629076964 42.36620768385862, -71.09428084169562 42.36622521104709, -71.09439238132009 42.36626970181427, -71.0945055067699 42.366315048728, -71.09446325767856 42.36637134551435, -71.09433061209697 42.36654822769025, -71.09424605040027 42.3666475395409, -71.09415964286164 42.3667461313543, -71.09407481698705 42.36683463046736, -71.09401434963114 42.3668927287633, -71.09391915836434 42.366826205509746, -71.09358517979149 42.3665928492542)))",BA,{BF44410C-52E7-4813-8D6A-D45EC965CC94},,,54315.42155,1205.70563962
291,"MULTIPOLYGON (((-71.07787800421617 42.366554717044906, -71.07790593086955 42.36643440916092, -71.07801135360344 42.365979744643056, -71.07803482231458 42.3658786289433, -71.07803485921907 42.36587847043637, -71.07822999368614 42.36590409642699, -71.07905561224239 42.36601031050831, -71.07909125661706 42.36585588903312, -71.07909897738048 42.365822211367124, -71.07913238117351 42.365676904036846, -71.07920687318446 42.36535172998831, -71.07922509321772 42.36527219763623, -71.07924507401171 42.36527476270207, -71.07929868618119 42.365281645800806, -71.07986468655977 42.36535390832602, -71.0798274240349 42.36551550849279, -71.07971456770206 42.366005052248276, -71.07969437338656 42.366092706795264, -71.07966667339625 42.36621285129313, -71.0795670280073 42.366644702465756, -71.07956696522778 42.36664492690809, -71.07956231412491 42.366665133797355, -71.07953850012618 42.36676841634613, -71.07936391673343 42.36674596256103, -71.0781043104846 42.36658383885786, -71.07787800421617 42.366554717044906)))",IA-1,{94277C05-6C30-47F2-9BA8-2C37D6C2F9C8},PUD-4B,PUD-4B,161628.764529,1956.7381981
160,"MULTIPOLYGON (((-71.09291907169757 42.36612745747402, -71.0927591406707 42.36606449092543, -71.09264356873747 42.36602006660864, -71.09270895961488 42.36593298151648, -71.09306950098592 42.36545297322932, -71.09311784835296 42.36547268213021, -71.09334759302779 42.36556602505583, -71.09349331920968 42.36562819969083, -71.0938528667326 42.36578009248205, -71.09390853898715 42.365805918772374, -71.09378345233148 42.36597539056902, -71.09375246962443 42.36601740278633, -71.09372473501432 42.36605492617527, -71.09365459652825 42.366149705933104, -71.09350151479399 42.366356672417446, -71.09291907169757 42.36612745747402)))",IA-2,{8602B5C7-CE40-4425-ACFB-A2BF20700CA1},,,61022.2219,988.456073336
289,"MULTIPOLYGON (((-71.09398002171118 42.36610689496941, -71.09407636922664 42.3659815561288, -71.09419373920596 42.36602848246049, -71.09420012429439 42.36603105698318, -71.09426205687501 42.36595205385344, -71.09439173496826 42.36600695379395, -71.09423629076964 42.36620768385862, -71.09398002171118 42.36610689496941)))",C-1,{4D02C0F4-1847-49CC-A9F5-4D002E875E78},,,5429.59335,326.980571159
227,"MULTIPOLYGON (((-71.10501825973762 42.3652638771219, -71.10525292237956 42.365235924777764, -71.10567919671954 42.36520036934503, -71.10598684628643 42.36516959233663, -71.1062064346018 42.36514378167224, -71.10640807162832 42.365255497313406, -71.10653057447699 42.365329155935854, -71.10661145643546 42.36537783816122, -71.10653240868177 42.36544474283828, -71.10633629467908 42.3656108020487, -71.1062501784634 42.3656836918713, -71.10610484046504 42.36580673268784, -71.10602817245307 42.36587161454658, -71.10592804250021 42.36581202685906, -71.1055496072295 42.3655868676628, -71.10532511168552 42.36544999120129, -71.10510470911788 42.365315570577586, -71.10501825973762 42.3652638771219)))",BA,{2A7517AB-71B0-4A61-9BBC-3AC4B559E45B},,,58262.0599,1053.64737029
288,"MULTIPOLYGON (((-71.09390853898715 42.365805918772374, -71.0938528667326 42.36578009248205, -71.09349331920968 42.36562819969083, -71.09334759302779 42.36556602505583, -71.09311784835296 42.36547268213021, -71.09306950098592 42.36545297322932, -71.09312003616974 42.365385675045935, -71.09323125763346 42.36523761362981, -71.09329668424786 42.365150473438646, -71.0933980571528 42.36519314558698, -71.09402260968439 42.36545590228763, -71.09413261905351 42.36550219901219, -71.0940765526775 42.36557817685218, -71.09390853898715 42.365805918772374)))",C-2B,{29EB2DAF-9B84-433E-969E-3155B902872B},,,32622.9754,772.806556963
290,"MULTIPOLYGON (((-71.08141684477712 42.365551461279374, -71.08146965326128 42.36531025644425, -71.08155267897773 42.36493129875369, -71.08255346474036 42.36505937956216, -71.08274612451054 42.36508403449011, -71.08268951875593 42.365183658875225, -71.08254182559095 42.36544370105686, -71.08240888227547 42.365677727801874, -71.08210999881496 42.3656396794782, -71.08141684477712 42.365551461279374)))",IB-1,{2DE0D093-EFD6-4536-B62B-97A86D99CF28},,,68567.4223,1063.05049558
228,"MULTIPOLYGON (((-71.10487795013849 42.36518000261547, -71.10449817161155 42.364957826334695, -71.10386540918726 42.364575950377436, -71.10327375595914 42.36421896429358, -71.10321889669575 42.364187026040234, -71.10317424939896 42.36416110508982, -71.10322102804884 42.364118596019324, -71.10365245173044 42.36372674697998, -71.10373581071224 42.36365105060701, -71.10385558092882 42.36372283673662, -71.10469147320639 42.36422384569986, -71.10491373180344 42.36435657221024, -71.10505684181987 42.364442047877326, -71.1051508108954 42.36449818510164, -71.10525687015733 42.364561827640685, -71.10547238014661 42.36469126443633, -71.10571000993156 42.36483397567677, -71.10580692767621 42.364892153083524, -71.1059222008213 42.364961918434005, -71.10604193182424 42.36504673649324, -71.1062064346018 42.36514378167224, -71.10598684628643 42.36516959233663, -71.10567919671954 42.36520036934503, -71.10525292237956 42.365235924777764, -71.10501825973762 42.3652638771219, -71.10487795013849 42.36518000261547)))",C-3,{19ADAF24-8E3C-44B0-AE45-95CE7A5B3BDB},,,180346.32845,2065.71439787
238,"MULTIPOLYGON (((-71.10994519111537 42.36518934069329, -71.10990608208033 42.364936835095676, -71.10988955035317 42.36482745490622, -71.1098725883686 42.36471585054779, -71.10983501289911 42.36446077066409, -71.10993408837014 42.36445158475396, -71.11062947507996 42.364391815018124, -71.11071842147878 42.364381030016844, -71.11076450843186 42.36465457862212, -71.11077428322264 42.36474980381124, -71.11078848089232 42.36484787036583, -71.110826953611 42.365114148780336, -71.11070175235179 42.365123466563276, -71.11004214742123 42.365181958593304, -71.10994519111537 42.36518934069329)))",BA-3,{45928A07-BEE2-4310-B81A-BC9576C2AF67},,,64420.171,1016.38326956
161,"MULTIPOLYGON (((-71.08478761587719 42.36440186170015, -71.08467282018026 42.36435323368128, -71.08419647997552 42.36415157868674, -71.08388463232379 42.364020875243945, -71.08396351270682 42.36391529384516, -71.08426337524652 42.363527431670114, -71.08437042267134 42.36339220592395, -71.08450547057826 42.363218993343835, -71.08463642908802 42.36304859223946, -71.08477783897816 42.36286423388385, -71.08571358633063 42.36326349732384, -71.08591779963545 42.363342658645415, -71.08612562017102 42.36342479619211, -71.0861974405387 42.36345315402958, -71.08636717824837 42.36353658103731, -71.08718971771579 42.363884934014706, -71.08739532620235 42.36397202809616, -71.0864916269408 42.36501792791922, -71.08643165457539 42.36509572656479, -71.08478761587719 42.36440186170015)))",O-2,{4692EA7F-429B-4D00-83E2-39FBF86C6C1E},PUD-KS/PUD-7,PUD-KS/PUD-7,389611.36985,2577.7729515
167,"MULTIPOLYGON (((-71.10747541414608 42.36430895232476, -71.10740083820205 42.36426383208135, -71.10734981851358 42.36423295166236, -71.10707319185764 42.36406560594154, -71.10734354463133 42.36397397139993, -71.10793584474251 42.363776195470244, -71.10838350959341 42.36362471068347, -71.10858610927322 42.363556770891556, -71.10876937267398 42.36349219507162, -71.11012639327467 42.363034343215254, -71.1104233788816 42.36293661753899, -71.1106371225691 42.36286690079221, -71.11071697334184 42.36283662947302, -71.11089628305282 42.36277648229641, -71.11130159689165 42.362644216087624, -71.11191478967348 42.36243847758459, -71.11204923719565 42.362404794807524, -71.112280277234 42.36232572115596, -71.1134950457801 42.36191131013811, -71.11349774764915 42.36192934782739, -71.11350332817835 42.36196676839908, -71.11352071267666 42.36208281910196, -71.11354691510587 42.36225754042651, -71.11357093025575 42.362414802038266, -71.11362892205973 42.36279469523969, -71.11323953461022 42.36287057746347, -71.1128389586878 42.36294858853184, -71.11271019769102 42.36299011200709, -71.11266506941506 42.36291534849912, -71.11229614174651 42.36303956480324, -71.11233865654944 42.36309393113161, -71.11218117411224 42.363209090634676, -71.11203328030601 42.36331728486197, -71.1119770819706 42.36335828392013, -71.11196828324401 42.36336305637555, -71.11195849289199 42.36336661808954, -71.11194800759722 42.36336886029964, -71.11193716053909 42.36336975668904, -71.11192254475118 42.3633697622556, -71.11190474215108 42.36337052540941, -71.1118869730161 42.36337186493022, -71.11185708985747 42.363375550916935, -71.11182771443966 42.363380912498265, -71.11179895742714 42.36338800492975, -71.11177104132997 42.36339674664049, -71.11174411499314 42.36340700092958, -71.11171832625132 42.363418795737616, -71.11170514535635 42.36342616025486, -71.11177558701544 42.36348808496358, -71.11143447290148 42.363607398158756, -71.11142168251207 42.363611416185314, -71.11140944225167 42.36361623185233, -71.11139775245725 42.36362179027942, -71.11138672430087 42.36362806440163, -71.11137646929205 42.36363497227356, -71.11136698759935 42.36364248645515, -71.11135842739657 42.363650580006485, -71.1113507891896 42.36365917060708, -71.11134411031713 42.36366820350167, -71.11133850228926 42.363677596744886, -71.11133396510637 42.3636873503368, -71.11133053661314 42.36369732720153, -71.111328217316 42.36370744501844, -71.11132708121815 42.36371770403771, -71.11105157062681 42.363481851988766, -71.11081227084938 42.36356133427484, -71.11059776065753 42.36363500022355, -71.11046490180708 42.363680541112004, -71.11011549265814 42.36380034368328, -71.10995352490332 42.36385585607668, -71.10974731296513 42.36392161819136, -71.10961850079588 42.36396478448425, -71.10921893755707 42.364098628427286, -71.1088989559545 42.364203983663934, -71.10889821439504 42.36420422810953, -71.10878815767776 42.364241996529366, -71.10878493174607 42.36424308318868, -71.10872738467747 42.36426237040126, -71.10860016592605 42.364304937278156, -71.10854906892654 42.364322325495046, -71.10839826231098 42.364373620362954, -71.10834102697343 42.36442021203804, -71.10833872131141 42.36442207016091, -71.10825304357195 42.36449051757304, -71.10785058295033 42.36418348302373, -71.1077077723677 42.364234173112614, -71.10751341748946 42.3642967336552, -71.10747541414608 42.36430895232476)))",BA-3,{F179247A-2EE5-427A-931C-ACDED6E0DF78},,,471109.47515,4416.68191081
166,"MULTIPOLYGON (((-71.11132708121815 42.36371770403771, -71.111328217316 42.36370744501844, -71.11133053661314 42.36369732720153, -71.11133396510637 42.3636873503368, -71.11133850228926 42.363677596744886, -71.11134411031713 42.36366820350167, -71.1113507891896 42.36365917060708, -71.11135842739657 42.363650580006485, -71.11136698759935 42.36364248645515, -71.11137646929205 42.36363497227356, -71.11138672430087 42.36362806440163, -71.11139775245725 42.36362179027942, -71.11140944225167 42.36361623185233, -71.11142168251207 42.363611416185314, -71.11143447290148 42.363607398158756, -71.11177558701544 42.36348808496358, -71.11170514535635 42.36342616025486, -71.11171832625132 42.363418795737616, -71.11174411499314 42.36340700092958, -71.11177104132997 42.36339674664049, -71.11179895742714 42.36338800492975, -71.11182771443966 42.363380912498265, -71.11185708985747 42.363375550916935, -71.1118869730161 42.36337186493022, -71.11190474215108 42.36337052540941, -71.11192254475118 42.3633697622556, -71.11193716053909 42.36336975668904, -71.11194800759722 42.36336886029964, -71.11195849289199 42.36336661808954, -71.11196828324401 42.36336305637555, -71.1119770819706 42.36335828392013, -71.11203328030601 42.36331728486197, -71.11218117411224 42.363209090634676, -71.11233865654944 42.36309393113161, -71.11229614174651 42.36303956480324, -71.11266506941506 42.36291534849912, -71.11271019769102 42.36299011200709, -71.1128389586878 42.36294858853184, -71.11323953461022 42.36287057746347, -71.11325988904602 42.3630091945074, -71.11327611971673 42.363120274556316, -71.11329260022545 42.36323286468384, -71.11330954385866 42.363348392528415, -71.11325094053166 42.363353189708434, -71.11315614154049 42.36361943079753, -71.11301890641066 42.36363063147491, -71.11305022296993 42.36382814592111, -71.11290894531405 42.36384078723003, -71.11295763100121 42.36419908087387, -71.11296269288432 42.36423658203017, -71.11296357880522 42.36424297871599, -71.1129646132366 42.36424929357915, -71.11293307136799 42.36425187663256, -71.11281101306824 42.36426189330329, -71.11265160038336 42.36427499462248, -71.11257211627834 42.36428150478668, -71.1124888187985 42.36428835877845, -71.11241629433928 42.36429434346733, -71.11233284898711 42.36430116940713, -71.1121956890957 42.36431190286611, -71.1120346479142 42.36432502528086, -71.11193324722599 42.36433332704825, -71.11183021776233 42.3643417329926, -71.11172644790012 42.36435019122689, -71.11163841182797 42.36435738533691, -71.11156903437768 42.36436305082852, -71.111565949695 42.3643411426575, -71.11156077122332 42.36430468379427, -71.11155375022985 42.36425493736321, -71.11140544016217 42.364267690281444, -71.11140561775328 42.364268898276414, -71.111087481235 42.36429729439316, -71.11108480649348 42.36428095807592, -71.1110789553569 42.364245621987564, -71.111075691188 42.36421682555573, -71.11106737447913 42.364143173778174, -71.11106042323712 42.36408214938248, -71.11105124275578 42.36401658971544, -71.11104212971594 42.36395210046584, -71.11109495912419 42.36392360347827, -71.11112955970684 42.36390497840437, -71.1113382035348 42.36379246291539, -71.11133360890788 42.36376338758434, -71.11132694762074 42.363721380653196, -71.11132708121815 42.36371770403771)))",OS,{012AA6E4-A031-460B-8B56-9D8368F8B42E},,,203351.08055,2100.779501
